/ACsolution : case1354pegase
/Date : 08-30-2025 02:35:18 Mountain Daylight Time
/MachineName : Remi
/Processor : Intel64 Family 6 Model 158 Stepping 9, GenuineIntel
/OS : Windows 10 (Windows-10-10.0.26100-SP0)
/Cores : 4 physical cores, 8 logical processors
/RAM : 32 GB
AMPL Version 20250811 (MSVC 19.44.35213.0, 64-bit)
branch 639 f 5589 t 6555 Pft 3.6710762491024282 Ptf -3.6156722400711763 Qft 0.4537343224806399 Qtf 0.25849717000956124 cft 1.0661859525629025 sft 0.20985725398766497
branch 640 f 5589 t 3608 Pft 5.191339033217531 Ptf -5.127234014330167 Qft 0.7037958436992244 Qtf 0.15481539383102683 cft 1.070998384097592 sft 0.17826471982498623
branch 641 f 1001 t 4134 Pft 2.0833104861051653e-10 Ptf 0 Qft -0.0010569474726520825 Qtf 0.0010569485949681074 cft 1.1743860805430437 sft 2.3147174236319255e-07
branch 642 f 1001 t 1979 Pft 1.3810103196929735e-10 Ptf 0 Qft -0.0016441409529943394 Qtf 0.0016441431401008706 cft 1.1743863952789686 sft 9.864858838208102e-08
branch 643 f 1001 t 516 Pft -5.227746921064137 Ptf 5.229174624568735 Qft -0.7843582323305766 Qtf 0.799848815355486 cft 1.1752091153695763 sft -0.003356201751674202
branch 644 f 1001 t 3580 Pft -5.227226114175011 Ptf 5.229152666958438 Qft -0.7799893086254891 Qtf 0.7999921591305672 cft 1.175464209668865 sft -0.004332918028024237
branch 645 f 1001 t 3809 Pft -1.9681667988789566 Ptf 1.9779315703715152 Qft -0.5581888213428067 Qtf 0.6324260311827697 cft 1.1914052417112475 sft -0.03946944521693694
branch 646 f 1001 t 5616 Pft 0.2823722341150008 Ptf -0.28175275575075787 Qft -0.2691319278252846 Qtf 0.27272479868118465 cft 1.180497570920468 sft 0.00911661942664787
branch 647 f 1001 t 5616 Pft 0.38862117128550516 Ptf -0.38796611422989735 Qft -0.3449555323629263 Qtf 0.3497678679802817 cft 1.180497570920468 sft 0.00911661942664787
branch 648 f 1001 t 6697 Pft 2.4913975030945803 Ptf -2.462839943645168 Qft 0.574869949802696 Qtf -0.4070873295677361 cft 1.144277383867086 sft 0.07214163790080724
branch 649 f 1001 t 7165 Pft 1.9904221469372307 Ptf -1.9866041578391476 Qft 0.07857540116817031 Qtf -0.05657972946145419 cft 1.1716241304574129 sft 0.012868857973247336
branch 650 f 1001 t 892 Pft 3.850167164419143 Ptf -3.8343884232058 Qft -0.021547831373510677 Qtf 0.11079239167620634 cft 1.169724467557474 sft 0.02724761664161471
branch 651 f 7438 t 5334 Pft 0.13682621429254732 Ptf -0.13673757980144638 Qft 0.10435440052713589 Qtf -0.1039672035714105 cft 1.11685815327049 sft 0.0016522846274755027
branch 652 f 7438 t 1526 Pft -1.3498262142925475 Ptf 1.353993409999161 Qft -0.28461405069698614 Qtf 0.30536498441971177 cft 1.125622454787299 sft -0.015770575389357888
branch 653 f 1301 t 6952 Pft -2.210751904776172 Ptf 2.2360795805800797 Qft -0.29308647574209207 Qtf 0.45066604099499236 cft 1.176309778319046 sft -0.07901845270310315
branch 654 f 1301 t 6952 Pft -2.1397238586699774 Ptf 2.1627842479377075 Qft -0.3048727108050022 Qtf 0.4578250993751375 cft 1.176309778319046 sft -0.07901845270310315
branch 655 f 1301 t 6952 Pft -2.276761020458743 Ptf 2.304296020828665 Qft -0.2806707798935582 Qtf 0.44252051677193294 cft 1.176309778319046 sft -0.07901845270310315
branch 656 f 1301 t 7883 Pft 0.47561831952478717 Ptf -0.4755 Qft 0.17498726843492743 Qtf -0.17431656830376366 cft 1.1518495884505255 sft 0.0013386929022094975
branch 657 f 1301 t 6430 Pft 1.3616184643801068 Ptf -1.3603779965024785 Qft -0.16525654044580607 Qtf 0.17521129516374365 cft 1.1526019230627012 sft 0.008430105986154757
branch 658 f 778 t 7209 Pft -0.0040017310464516035 Ptf 0.004001824505778784 Qft 0.001762578622515412 Qtf -0.0017622729161227576 cft 1.2088604941230392 sft -0.00013130684995630988
branch 659 f 778 t 1910 Pft 0.004443041216543395 Ptf -0.00444288349230397 Qft -0.009842711057528536 Qtf 0.009843372845985264 cft 1.20893837436491 sft 4.813982120711698e-05
branch 660 f 778 t 6820 Pft -0.003224505714334969 Ptf 0.003224512366662719 Qft 0.002089372705669529 Qtf -0.0020893494128566897 cft 1.208871870327977 sft -1.3794571536599301e-05
branch 661 f 778 t 3071 Pft 0.006192672583531396 Ptf -0.00619002433347976 Qft -0.01907509409767985 Qtf 0.019085179272354643 cft 1.2094163226758736 sft 0.0003468133787003723
branch 662 f 5297 t 6267 Pft 0.9130936091204038 Ptf -0.9129999999999999 Qft 0.14529402609056322 Qtf -0.14480437838365334 cft 1.1869588599296366 sft 0.0006020154148550345
branch 663 f 3657 t 3855 Pft 2.280934858127807 Ptf -2.279967609091714 Qft -0.5866166620679166 Qtf 0.589958484566626 cft 1.2099462274497237 sft 0.0017865776272718242
branch 664 f 3657 t 3855 Pft 2.529361233816457 Ptf -2.5284240643366425 Qft -0.5587867564984593 Qtf 0.5624966167469182 cft 1.2099462274497237 sft 0.0017865776272718242
branch 665 f 3657 t 2928 Pft 2.0089716435711766 Ptf -2.006732387565608 Qft -0.11877230460373513 Qtf 0.12717369858592917 cft 1.2089539776131475 sft 0.005121977497143626
branch 666 f 3657 t 2928 Pft 2.0962877229210926 Ptf -2.093685042273045 Qft -0.18679706974925112 Qtf 0.1955092778257567 cft 1.2089539776131475 sft 0.005121977497143626
branch 667 f 3657 t 1172 Pft -4.361207795292411 Ptf 4.365011359599424 Qft 1.0379306904877261 Qtf -0.9984001968165982 cft 1.2085283026999016 sft -0.010617360680983774
branch 668 f 3657 t 9191 Pft -3.867583728650203 Ptf 3.8766602306191085 Qft 0.8550884611612353 Qtf -0.7708066571643338 cft 1.2071490947706478 sft -0.025737856159052698
branch 669 f 3657 t 8722 Pft -3.363434152716052 Ptf 3.369704224187888 Qft 1.0605018434535103 Qtf -0.9985103663278678 cft 1.2056556693734302 sft -0.020931777499514
branch 670 f 6472 t 5362 Pft 1.6184931573605623 Ptf -1.6176707949181812 Qft -0.8483708212487413 Qtf 0.8536386233707528 cft 1.1420900105243665 sft 0.0031516798839609055
branch 671 f 6472 t 3962 Pft -1.6184931573605612 Ptf 1.6191485854311827 Qft 0.9616738827915065 Qtf -0.9541908201273531 cft 1.1390425692953918 sft -0.00410186320523945
branch 672 f 1198 t 1343 Pft 1.017660407390189 Ptf -1.0168502783378035 Qft -0.7335225117702443 Qtf 0.7447051860112917 cft 1.092908665214037 sft 0.008277287616233715
branch 673 f 1198 t 29 Pft -0.3682007061591155 Ptf 0.36882990133069504 Qft -0.4025079303183713 Qtf 0.40683296321512935 cft 1.0950189380801751 sft -0.004895484812466705
branch 674 f 7473 t 3680 Pft -1.2665556420477386 Ptf 1.2733228775908323 Qft 0.10019992352694157 Qtf -0.0570220330832107 cft 1.2051240182995118 sft -0.04122593797736308
branch 675 f 7473 t 96 Pft -0.9871117177391047 Ptf 0.9902584031354411 Qft 0.25431588553314766 Qtf -0.2395074457421323 cft 1.2012000278323358 sft -0.017834933500417486
branch 676 f 7473 t 1868 Pft -1.1619183636212822 Ptf 1.1643666494541698 Qft 0.08171306758673445 Qtf -0.06770625389363052 cft 1.2034695957289931 sft -0.014595480678621497
branch 677 f 346 t 3184 Pft 0.17223311280145606 Ptf -0.1722028459639038 Qft 0.042982236190309914 Qtf -0.04285583866253137 cft 1.1760796221089553 sft 0.0007641981247379147
branch 678 f 346 t 6570 Pft -2.147233112801456 Ptf 2.151918934251065 Qft -0.5176292489616243 Qtf 0.5382758905524562 cft 1.181480728124857 sft -0.010106152509997133
branch 679 f 3184 t 4728 Pft 0.031002845963903822 Ptf -0.031000003919085455 Qft -0.01744946569172013 Qtf 0.01746210417891902 cft 1.1758058054079903 sft 0.00041003999731372564
branch 680 f 2654 t 7886 Pft -0.322885685574667 Ptf 0.32347417955066 Qft -0.17950836220582156 Qtf 0.18329783454919882 cft 1.1529464825020235 sft -0.009384222314984463
branch 681 f 2654 t 2132 Pft -1.7481143144253306 Ptf 1.758245775377401 Qft -0.26801152347449664 Qtf 0.33342783602436854 cft 1.158550341866612 sft -0.04089197615933421
branch 682 f 4144 t 8874 Pft -0.09651021004111962 Ptf 0.09665531126201489 Qft 0.3362266671014441 Qtf -0.3350928385407391 cft 1.1846314996352076 sft -0.0015363207861331623
branch 683 f 4144 t 1625 Pft 0.3642838102961658 Ptf -0.3641530553011544 Qft 0.014126754091611902 Qtf -0.013463471696055973 cft 1.187687752927566 sft 0.0021436888195173563
branch 684 f 4144 t 1625 Pft 0.36778414901491496 Ptf -0.3676496521547261 Qft 0.012884860334239242 Qtf -0.012215795444968248 cft 1.187687752927566 sft 0.0021436888195173563
branch 685 f 4144 t 3786 Pft -0.4677820261677158 Ptf 0.4685310240593028 Qft -0.3439258992933119 Qtf 0.3474634957745002 cft 1.1937207289407554 sft -0.004924809710208174
branch 686 f 4144 t 3786 Pft -0.4020841961554213 Ptf 0.4026111174416711 Qft -0.32382325393226186 Qtf 0.32699510024459155 cft 1.1937207289407554 sft -0.004924809710208174
branch 687 f 3422 t 4100 Pft 5.275091874517839e-05 Ptf -5.1629514191864254e-05 Qft -0.0980729446946838 Qtf 0.09807855171779142 cft 1.2002757824573183 sft 1.3767122336210788e-05
branch 688 f 6624 t 4419 Pft -3.3330714688719025 Ptf 3.3333699108927553 Qft 0.4680800323191648 Qtf -0.462708075944126 cft 1.1386075167640728 sft -0.0018139009942050545
branch 689 f 6624 t 7159 Pft -3.3330714689112444 Ptf 3.33336991086662 Qft 0.4680773798182198 Qtf -0.4626059439697048 cft 1.1386028374226531 sft -0.0018472316293430399
branch 690 f 6624 t 3661 Pft -3.3329744903868317 Ptf 3.333369032338952 Qft 0.3514238583629564 Qtf -0.34570300005796695 cft 1.1386897809782708 sft -0.0019471821589152557
branch 691 f 6624 t 5486 Pft -3.332974490459539 Ptf 3.333369032378047 Qft 0.35142249975178413 Qtf -0.34609618385140184 cft 1.1387038386662462 sft -0.001813863124981398
branch 692 f 6624 t 4231 Pft 0.7816239034480652 Ptf -0.7806575140896008 Qft -0.1806185551464824 Qtf 0.19303468041288843 cft 1.141391900631948 sft 0.017481134898747756
branch 693 f 6624 t 4231 Pft 0.8315732315980581 Ptf -0.830523374102256 Qft -0.19357523650644126 Qtf 0.20678807718534012 cft 1.141391900631948 sft 0.017481134898747756
branch 694 f 6624 t 6921 Pft 2.6845317258309556 Ptf -2.6758615875958887 Qft 0.23022176064585606 Qtf -0.1182749757871622 cft 1.1310666305538732 sft 0.04682727552432405
branch 695 f 6624 t 432 Pft 1.9851564882702513 Ptf -1.9817609589418868 Qft 0.2131576879130334 Qtf -0.1801825474251719 cft 1.1348267406138448 sft 0.01849341116880508
branch 696 f 6624 t 432 Pft 1.6849483211355933 Ptf -1.6827663460509026 Qft 0.22402990600418393 Qtf -0.19589257613298786 cft 1.1348267406138448 sft 0.01849341116880508
branch 697 f 6624 t 432 Pft 1.6534142802678777 Ptf -1.6513363551140374 Qft 0.22372965270223988 Qtf -0.19610547124530578 cft 1.1348267406138448 sft 0.01849341116880508
branch 698 f 3353 t 6887 Pft 0.0017894181384999171 Ptf -0.001788807665826842 Qft -0.027184705548527678 Qtf 0.02718832224056991 cft 1.1848477049882489 sft 3.699221508738939e-05
branch 699 f 2479 t 2050 Pft -3.540352159331165 Ptf 3.5463492150212126 Qft -0.7082791307893026 Qtf 0.7766686312546716 cft 1.1363580831506432 sft -0.020625982343809433
branch 700 f 2479 t 2050 Pft -3.116277338843558 Ptf 3.1204207678735387 Qft -0.6856533917503547 Qtf 0.7461834854061359 cft 1.1363580831506432 sft -0.020625982343809433
branch 701 f 5482 t 8704 Pft 0.8879413276460224 Ptf -0.8870448713147892 Qft 0.39228898398077644 Qtf -0.3873354980843595 cft 1.206381713884232 sft 0.005195782272393717
branch 702 f 5482 t 8704 Pft 0.7744372904776509 Ptf -0.7738051067162638 Qft 0.37699813614684907 Qtf -0.37257652886926895 cft 1.206381713884232 sft 0.005195782272393717
branch 703 f 5482 t 4710 Pft 1.8876418811424227 Ptf -1.879712528772017 Qft 0.7313920060182193 Qtf -0.6539614228540007 cft 1.188760101385256 sft 0.04143930489539275
branch 704 f 5482 t 1295 Pft 0.023161126946923648 Ptf -0.02315862586890114 Qft 0.028128180628486148 Qtf -0.028100571183275334 cft 1.2091375942793818 sft 0.0005190378181166459
branch 705 f 5482 t 1910 Pft -0.008372240643802514 Ptf 0.00837497442837765 Qft 0.023415507409364465 Qtf -0.023404959461537776 cft 1.2094495569879178 sft -0.0003052843796333343
branch 706 f 5482 t 2985 Pft 0.016826111526370126 Ptf -0.01658175607646141 Qft 0.16189766390769317 Qtf -0.15995841140801903 cft 1.1953732724158639 sft -0.0003164947107351611
branch 707 f 5482 t 5853 Pft 1.2259117865311182 Ptf -1.225 Qft 0.3822601887941367 Qtf -0.3788665438577687 cft 1.2081267295429066 sft 0.0027967882794478574
branch 708 f 5482 t 7824 Pft 0.010146941000755014 Ptf -0.010142545982121163 Qft 0.05156725377412558 Qtf -0.051529839185448435 cft 1.2090318579872081 sft 6.718940269511264e-05
branch 709 f 5482 t 3071 Pft -0.006189965801729215 Ptf 0.006190024078632316 Qft -0.0162451506117308 Qtf 0.01624556340628556 cft 1.2099277947070883 sft -6.624268399794827e-06
branch 710 f 4525 t 195 Pft 0 Ptf 4.517702156249479e-05 Qft 0.0726633159599698 Qtf -0.07237048579038677 cft 1.1825242777698273 sft -0.0007381866269305251
branch 711 f 9066 t 7367 Pft -1.241424504234509 Ptf 1.2454483390114939 Qft -0.206438805241537 Qtf 0.23560476411826012 cft 1.1652113771244847 sft -0.025847826012255753
branch 712 f 9066 t 9155 Pft 5.513528776229913e-05 Ptf 0 Qft -0.05819153394738127 Qtf 0.058410102741126714 cft 1.1615076650168106 sft 0.0011005047470686897
branch 713 f 9066 t 6357 Pft 1.008769368946747 Ptf -0.9934745097963964 Qft 0.3420307239893494 Qtf -0.2908788868834788 cft 1.1235831839199901 sft 0.04729115176873293
branch 714 f 7886 t 3126 Pft -0.8945462615827593 Ptf 0.8985678526966809 Qft -0.009429895864062551 Qtf 0.036803751345389095 cft 1.165965523294211 sft -0.03544955508060571
branch 715 f 7886 t 8564 Pft -0.9989895269392761 Ptf 0.9999881107862169 Qft -0.5778370507915607 Qtf 0.5854239924332074 cft 1.1650637733324507 sft -0.006100602495316381
branch 716 f 7886 t 5567 Pft 0.4651583950685258 Ptf -0.4637018986348454 Qft 0.22123924719990076 Qtf -0.21560098259109406 cft 1.1519565515449663 sft 0.010061046797329819
branch 717 f 6416 t 3069 Pft 0.3436730899885378 Ptf -0.3428333280026888 Qft 0.4885926670905445 Qtf -0.48224188931681333 cft 1.1363869802507613 sft 0.005698260623659324
branch 718 f 6416 t 3876 Pft -0.9995819333402097 Ptf 0.9999792024094898 Qft -0.33944199633815947 Qtf 0.34249193491388313 cft 1.1487661481400975 sft -0.002999855494215666
branch 719 f 6416 t 8804 Pft -0.010788254478818054 Ptf 0.010815539209725632 Qft -0.13652650062905178 Qtf 0.1367391874769212 cft 1.1490856866346395 sft 8.750753879240945e-05
branch 720 f 6416 t 8804 Pft -0.010002902169509761 Ptf 0.010028779308323164 Qft -0.1341743856868691 Qtf 0.13438345403399182 cft 1.1490856866346395 sft 8.750753879240945e-05
branch 721 f 7831 t 4550 Pft -5.910779294124753 Ptf 5.9394100214689765 Qft -0.4758574800777373 Qtf 0.6547191025877164 cft 1.100988592374018 sft -0.032440419609075066
branch 722 f 7831 t 4125 Pft 0.43100744124404966 Ptf -0.42981147130346437 Qft 0.7190817407855786 Qtf -0.7074499686215251 cft 1.0792723687170538 sft 0.0064594325872835414
branch 723 f 7831 t 3346 Pft -0.3012076053593708 Ptf 0.3015701255280301 Qft -0.11524060604605346 Qtf 0.11795522557671187 cft 1.0975176465630152 sft -0.008154386379538463
branch 724 f 5525 t 2377 Pft 0.3123102938950075 Ptf -0.31123676761804575 Qft -0.05341454654223892 Qtf 0.05965144117216415 cft 1.161338330160061 sft 0.02319685528433114
branch 725 f 5525 t 1401 Pft 0.2768635382528141 Ptf -0.27656675168600786 Qft -0.07356984270601978 Qtf 0.07537600095542506 cft 1.162080617240812 sft 0.0073856252888881285
branch 726 f 5525 t 2850 Pft 1.4701883074454218 Ptf -1.4496735445439202 Qft -0.22474978413016328 Qtf 0.31864801187541897 cft 1.1566077654082132 sft 0.074901063227692
branch 727 f 5525 t 2430 Pft 0.1363170770721056 Ptf -0.1361544575996659 Qft -0.0028444146425330684 Qtf 0.003643985727124635 cft 1.1601202322881117 sft 0.00683793440385095
branch 728 f 5525 t 9164 Pft 1.3867507384591806 Ptf -1.3643810934146945 Qft 0.22289575357046415 Qtf -0.13604330075517201 cft 1.1317042186325617 sft 0.06796925089089982
branch 729 f 8511 t 1033 Pft 0.2633274152733695 Ptf -0.2633 Qft 0.001948860758636534 Qtf -0.0018811117141288645 cft 1.1861787707543077 sft 0.0003042824514783523
branch 730 f 8511 t 6178 Pft 1.8238083885585825 Ptf -1.8231358065790244 Qft 0.3974241829837853 Qtf -0.39434029181112357 cft 1.1854695825370192 sft 0.001823988623672513
branch 731 f 3400 t 980 Pft 0.8381968962598911 Ptf -0.8380332938961794 Qft 0.1477347346529347 Qtf -0.1469674335299406 cft 1.1995205987149689 sft 0.0010253121373886825
branch 732 f 2101 t 4598 Pft 1.4819374088912216 Ptf -1.4800180567242975 Qft -0.20124007042721337 Qtf 0.2243886208041026 cft 1.154590325901122 sft 0.017893560265789116
branch 733 f 2101 t 4541 Pft 3.646934010795976 Ptf -3.6380568950325376 Qft -0.00672154557378654 Qtf 0.14322161133883743 cft 1.1509260816845128 sft 0.04318487420629155
branch 734 f 2101 t 5144 Pft -5.128871419687198 Ptf 5.136748538119962 Qft 0.6500420730505846 Qtf -0.551346412687151 cft 1.152629274405062 sft -0.02207000654835144
branch 735 f 3919 t 2129 Pft -0.5211280686500246 Ptf 0.5215596281727969 Qft 0.46724975142828085 Qtf -0.46225904328370626 cft 1.141598437589055 sft -0.006558698103149224
branch 736 f 3919 t 4541 Pft 4.290346666765598 Ptf -4.276404428561366 Qft -0.42469319599083355 Qtf 0.5942697211260036 cft 1.1472821683780117 sft 0.04524226235953378
branch 737 f 3919 t 3513 Pft -3.7692185981155775 Ptf 3.773608252152667 Qft 0.415482009856472 Qtf -0.36318241747178104 cft 1.146116241713817 sft -0.0158630602664335
branch 738 f 6675 t 1486 Pft 1.4781177141630915 Ptf -1.4777985761525605 Qft 0.2376220972670833 Qtf -0.2362371587313335 cft 1.1162530332067329 sft 0.0009821193093046696
branch 739 f 4711 t 5836 Pft 2.494032618021406 Ptf -2.489685715904748 Qft 0.3252450685036041 Qtf -0.2980838875441066 cft 1.1330428382138362 sft 0.011916862777092172
branch 740 f 4711 t 575 Pft -0.9016695997817269 Ptf 0.9022302206541836 Qft -0.053434882332351566 Qtf 0.05710296512136113 cft 1.1375551298287458 sft -0.004565799011544034
branch 741 f 4711 t 8214 Pft 0.30466295670873184 Ptf -0.3046094447500602 Qft 0.04703750530253541 Qtf -0.046741600893461674 cft 1.1362164235987682 sft 0.001048098200360396
branch 742 f 4711 t 8214 Pft 0.28513271613318736 Ptf -0.2850905552499401 Qft 0.05261157772101961 Qtf -0.052331910528884036 cft 1.1362164235987682 sft 0.001048098200360396
branch 743 f 4711 t 3021 Pft 0.7440588217541177 Ptf -0.7437999999999999 Qft 0.01926055440080709 Qtf -0.018719514575450184 cft 1.1361613991725932 sft 0.0008156779377322533
branch 744 f 4711 t 7967 Pft 2.110785861080718e-06 Ptf 0 Qft -0.06785827677587687 Qtf 0.06786285487203349 cft 1.1366545523753606 sft 3.535654738868473e-05
branch 745 f 4711 t 5993 Pft -1.200946934621897 Ptf 1.203180864940166 Qft -0.018984792487342916 Qtf 0.029684811000459947 cft 1.1388515820268508 sft -0.010090569423925791
branch 746 f 4711 t 8804 Pft -1.7252726889996792 Ptf 1.7317493465129485 Qft -0.12077405889407308 Qtf 0.1727504855040084 cft 1.1432090573724027 sft -0.033776910648109025
branch 747 f 4513 t 6831 Pft -0.9209999999999999 Ptf 0.9214504590016573 Qft -0.25732738185101867 Qtf 0.25812768972201294 cft 1.200579414070614 sft -0.0008149695170990687
branch 748 f 2043 t 1422 Pft -0.032 Ptf 0.032000128257330125 Qft -0.016395214181511183 Qtf 0.01639589822060518 cft 1.209585993924483 sft -1.8512573202154752e-05
branch 749 f 6714 t 1808 Pft 0 Ptf 6.161979640289067e-09 Qft 0.0035352748858336726 Qtf -0.003535228018667873 cft 1.178409340687693 sft -2.0539947106126363e-06
branch 750 f 6371 t 1808 Pft 0 Ptf 9.397664163739687e-09 Qft 0.00412450305247521 Qtf -0.004124440531257067 cft 1.1784115814644835 sft -2.6850514897309014e-06
branch 751 f 513 t 2866 Pft 1.1368154051746044 Ptf -1.1353537773624949 Qft 0.15110477079499307 Qtf -0.14170567619871594 cft 1.1571318085918414 sft 0.009228288935364466
branch 752 f 4970 t 9222 Pft -0.49277328067465875 Ptf 0.4933256249053047 Qft 0.18286845752708764 Qtf -0.17456670003472555 cft 1.160140785161431 sft -0.01768300383694027
branch 753 f 4970 t 9222 Pft -0.4571193531759743 Ptf 0.45760358201977475 Qft 0.16778195448784639 Qtf -0.16008922651134275 cft 1.160140785161431 sft -0.01768300383694027
branch 754 f 4970 t 2072 Pft 0.29856747938905437 Ptf -0.2984709745358672 Qft -0.3565657109198144 Qtf 0.3576885077693467 cft 1.1673986442725024 sft 0.001991747419205405
branch 755 f 4970 t 5461 Pft 4.145257369629386 Ptf -4.141851177671952 Qft 0.2753521012667688 Qtf -0.234625893080265 cft 1.1636860493372203 sft 0.011336126782947287
branch 756 f 4970 t 8109 Pft 4.116975412023989 Ptf -4.096735615042125 Qft -0.8081119418540507 Qtf 1.0109630414558892 cft 1.170732873137053 sft 0.056373849785058494
branch 757 f 4970 t 8109 Pft 3.586601054152855 Ptf -3.573424230776589 Qft -0.6118977802709364 Qtf 0.7881945895810135 cft 1.170732873137053 sft 0.056373849785058494
branch 758 f 7955 t 707 Pft 0.827550095902484 Ptf -0.8250695522935686 Qft 0.14879693783327758 Qtf -0.1321852091172075 cft 1.1806022664581943 sft 0.022484036678264773
branch 759 f 7955 t 4816 Pft 1.3399437872918512 Ptf -1.3389673637272468 Qft 0.21477125889581294 Qtf -0.2023722295039603 cft 1.18564424985259 sft 0.010584244405843367
branch 760 f 7955 t 1866 Pft 3.479956612829634 Ptf -3.4299903542968933 Qft 0.3923595968336507 Qtf -0.09736153132563573 cft 1.1601460849106793 sft 0.09756122714124464
branch 761 f 7955 t 5488 Pft 1.199179764140981 Ptf -1.1901916078230845 Qft 0.03855174566073241 Qtf 0.03155805432802651 cft 1.1770788803313148 sft 0.06911051754328612
branch 762 f 5093 t 2467 Pft -0.7078 Ptf 0.7092411986336634 Qft -0.2639584915815638 Qtf 0.27473488342453084 cft 1.0839023519841238 sft -0.01367257864478096
branch 763 f 2328 t 7178 Pft 0 Ptf 1.3792063090940606e-08 Qft 0.0043701101984926095 Qtf -0.004370022796333419 cft 1.0925056996635318 sft -3.44801694848847e-06
branch 764 f 9180 t 195 Pft 0.3565475836448355 Ptf -0.35629071039960164 Qft -0.01171355446250931 Qtf 0.01314028027289425 cft 1.1784334830529106 sft 0.004741080751328021
branch 765 f 9180 t 3133 Pft -0.0014595356322842708 Ptf 0.0014630951180084105 Qft 0.03336787301868363 Qtf -0.03334237800160514 cft 1.1782314626670016 sft -0.00016525201334863845
branch 766 f 292 t 4544 Pft -0.1382 Ptf 0.13822021935168183 Qft -0.0055821646362545175 Qtf 0.005731542852054233 cft 1.202775978169997 sft -0.0012906030676730954
branch 767 f 9002 t 6737 Pft 9.106387086352472e-06 Ptf 0 Qft -0.11115672453033429 Qtf 0.11117090927138863 cft 1.1412394715754899 sft 9.349473469805197e-05
branch 768 f 8439 t 3758 Pft -1.8784755136690099 Ptf 1.897585360091123 Qft -0.2733879451012492 Qtf 0.4174027726553223 cft 1.0993779763517002 sft -0.07928638849061942
branch 769 f 8439 t 3758 Pft -1.929524486330988 Ptf 1.9493577358876466 Qft -0.2780456269443799 Qtf 0.4259162656763364 cft 1.0993779763517002 sft -0.07928638849061942
branch 770 f 4974 t 2940 Pft 1.0679296668587264 Ptf -1.0640269796039807 Qft 0.27786445728391335 Qtf -0.2561793290293743 cft 1.1014618331531971 sft 0.02013551925969143
branch 771 f 4974 t 163 Pft -1.9587296668587266 Ptf 1.976518099926356 Qft -0.4948808846616116 Qtf 0.6105920512180393 cft 1.13582610931397 sft -0.05928467873779277
branch 772 f 747 t 8507 Pft -0.6958 Ptf 0.6960359152853939 Qft -0.12344148197601038 Qtf 0.1238843404942617 cft 1.2070804383523714 sft -0.0006741443552737171
branch 773 f 6909 t 4914 Pft -1.4372617223398032 Ptf 1.438307505590102 Qft 0.320903487125409 Qtf -0.3167708000695013 cft 1.1178461129580435 sft -0.0032343344482110123
branch 774 f 444 t 4747 Pft 0.40916740530287665 Ptf -0.40905841352158206 Qft 0.08350232208447537 Qtf -0.0828405862694503 cft 1.1193827933304885 sft 0.0016805098470551313
branch 775 f 1459 t 6495 Pft -0.09906097043387009 Ptf 0.09907083143246824 Qft 0.0020926440067336968 Qtf -0.0020143230253378327 cft 1.1948000431298127 sft -0.0009466612816863817
branch 776 f 1459 t 2751 Pft 0.09906097043387009 Ptf -0.09904152215836515 Qft 0.038288253673841144 Qtf -0.03813813375690944 cft 1.1938882278347376 sft 0.0014962946877441286
branch 777 f 3601 t 4728 Pft 0 Ptf 3.919085456951352e-09 Qft 0.0027046754397565894 Qtf -0.002704656031025504 cft 1.1759374090262016 sft -1.7039455332108242e-06
branch 778 f 1251 t 6475 Pft 9.699002459754885 Ptf -9.696517965119273 Qft 1.1308953882827497 Qtf -1.0969406282623928 cft 1.1505803740947624 sft 0.003942663786183622
branch 779 f 1093 t 6475 Pft 11.996402835933822 Ptf -11.993853637335448 Qft 1.6997934512998993 Qtf -1.6449856814345991 cft 1.150786953867607 sft 0.0051244574621907915
branch 780 f 5709 t 6475 Pft 9.694618163363954 Ptf -9.692135904164127 Qft 1.1288658244524348 Qtf -1.0965964548541671 cft 1.1505581696080887 sft 0.0037470349590407346
branch 781 f 3825 t 6475 Pft 8.991357914884217 Ptf -8.98921826364172 Qft 1.1237100164884226 Qtf -1.0966077674165617 cft 1.1505261204276211 sft 0.0033830050833122604
branch 782 f 1415 t 3503 Pft 0 Ptf 8.395202434452741e-09 Qft 0.003498004124014307 Qtf -0.003497960563385169 cft 1.1659868593901281 sft -2.7984033110488785e-06
branch 783 f 4549 t 3503 Pft 0 Ptf 9.455100594657168e-09 Qft 0.0034979969670143173 Qtf -0.0034979569849165584 cft 1.1659856665701342 sft -3.1516952806686292e-06
branch 784 f 3072 t 639 Pft -0.4481911868806654 Ptf 0.4482956027048642 Qft -0.10575359017343954 Qtf 0.10652054295338086 cft 1.2009918820318843 sft -0.0018830975704512457
branch 785 f 3072 t 639 Pft -0.4808088131193299 Ptf 0.4809284488521501 Qft -0.10859242415699341 Qtf 0.10941226293513946 cft 1.2009918820318843 sft -0.0018830975704512457
branch 786 f 5007 t 4541 Pft -1.5041454500638036 Ptf 1.508523052364466 Qft 0.2376596675946685 Qtf -0.18243762022394533 cft 1.1515489772378613 sft -0.041882097817978914
branch 787 f 5007 t 8195 Pft 0.24263611901329044 Ptf -0.24253526287677296 Qft -0.06653034592034723 Qtf 0.06744956190372925 cft 1.1554748440597145 sft 0.004191423542180924
